index,location,price,floor,area,is_furnished,rooms
688584481,Алматы,100000,4,33.0,частично,3
688494970,Алматы,550000,5,150.0,полностью,4
687858729,Есильский,450000,6,75.0,полностью,2
688569190,Есильский,300000,12,140.0,без мебели,4
687866709,Алматы,500000,4,120.0,полностью,3
688526474,Сарыарка,170000,4,85.0,без мебели,3
688502742,Есильский,400000,11,120.0,полностью,3
30412939,Есильский,320000,5,85.0,полностью,2
687679822,Есильский,360000,15,100.0,полностью,2
673727122,Есильский,500000,4,109.0,полностью,2
688520580,Сарыарка,150000,7,39.0,полностью,2
688576608,Есильский,150000,7,45.0,полностью,2
688537934,Есильский,450000,3,125.0,полностью,3
668198913,Есильский,1000000,17,160.0,полностью,2
688587439,Есильский,400000,21,50.0,полностью,2
688028452,Есильский,500000,5,100.0,полностью,3
688254754,Сарыарка,170000,5,60.0,полностью,2
688423238,Есильский,280000,6,80.0,полностью,3
675169215,Есильский,800000,12,140.0,полностью,3
688569636,Есильский,200000,1,45.0,частично,2
687779271,Есильский,250000,10,70.0,полностью,5
687760511,Есильский,250000,7,70.0,полностью,2
687750748,Алматы,250000,7,60.0,полностью,1
687750219,Есильский,250000,7,75.0,полностью,3
681744632,Алматы,300000,7,120.0,полностью,2
688256184,Астана,250000,2,65.0,полностью,4
687750443,Алматы,300000,7,60.0,полностью,2
687786550,Алматы,400000,7,140.0,полностью,3
687786989,Есильский,270000,9,55.0,полностью,2
688537593,Алматы,180000,1,57.0,полностью,1
24176001,Алматы,550000,1,130.0,полностью,3
688590138,Алматы,170000,3,70.0,полностью,2
681744334,Есильский,1200000,7,200.0,полностью,1
687929713,Есильский,250000,7,55.0,полностью,4
688590561,Есильский,160000,6,36.0,полностью,2
687760914,Есильский,500000,7,120.0,полностью,2
688420904,Есильский,400000,3,55.0,полностью,1
687761078,Есильский,1000000,7,160.0,полностью,3
687779543,Есильский,250000,7,75.0,полностью,2
688590196,Алматы,150000,4,65.0,полностью,3
688061256,Есильский,300000,6,70.0,полностью,3
685574304,Нура,150000,8,40.0,полностью,2
688563261,Сарыарка,200000,11,70.0,полностью,2
685669176,Есильский,250000,6,55.0,полностью,1
688510912,Есильский,200000,7,48.0,полностью,3
688548243,Алматы,165000,16,44.0,полностью,3
688442553,Есильский,300000,2,98.0,полностью,3
686136270,Есильский,220000,4,70.0,полностью,2
688476994,Есильский,600000,6,140.0,полностью,3
687794738,Есильский,400000,5,110.0,полностью,3
688050325,Нура,280000,6,70.0,полностью,1
681720631,Сарыарка,220000,5,70.0,полностью,2
688594848,Нура,320000,7,42.0,полностью,2
688342439,Есильский,1200000,12,115.0,полностью,2
688050655,Есильский,350000,7,118.0,полностью,1
688239107,Есильский,300000,7,100.0,полностью,2
685935487,Есильский,300000,13,62.0,полностью,2
688599090,Алматы,200000,18,60.0,полностью,1
688538723,Есильский,200000,6,45.0,полностью,1
688388251,Алматы,300000,24,70.0,полностью,3
688373834,Есильский,180000,8,60.0,полностью,2
688391878,Есильский,150000,4,45.0,полностью,2
687715111,Астана,150000,4,36.0,полностью,3
688464307,Есильский,250000,8,65.0,полностью,2
688295781,Нура,180000,4,55.0,полностью,3
688590025,Есильский,180000,5,62.0,полностью,1
688599673,Есильский,500000,12,104.0,полностью,1
681824336,Алматы,170000,17,34.0,полностью,1
682324748,Есильский,135000,5,30.0,полностью,1
688599936,Есильский,340000,7,40.0,полностью,2
688541132,Алматы,90000,2,21.0,полностью,2
688531777,Есильский,220000,4,50.0,полностью,2
688497671,Есильский,550000,9,78.0,полностью,2
668586230,Есильский,240000,3,66.1,полностью,1
687216351,Есильский,250000,2,64.0,полностью,2
688493291,Есильский,200000,2,41.0,полностью,3
688600971,Алматы,200000,6,45.0,полностью,2
688588048,Алматы,300000,12,68.0,полностью,2
688429306,Есильский,260000,10,51.0,полностью,1
688469919,Алматы,250000,13,70.0,полностью,1
688414868,Сарыарка,150000,11,35.4,полностью,4
688232192,Алматы,150000,6,50.0,полностью,2
688232470,Есильский,550000,7,140.0,полностью,3
684569577,Астана,400000,5,109.0,полностью,3
688368889,Есильский,300000,3,95.0,полностью,1
671412651,Есильский,500000,14,144.0,полностью,1
681808761,Есильский,230000,6,40.0,полностью,2
688573106,Алматы,120000,7,40.0,полностью,2
676388410,Алматы,250000,8,60.0,полностью,1
688233685,Есильский,400000,4,65.0,полностью,1
682461422,Алматы,180000,2,60.0,полностью,2
686512287,Сарыарка,150000,3,47.0,полностью,2
680887357,Есильский,250000,5,41.0,полностью,1
688123492,Есильский,330000,3,85.0,полностью,4
683804585,Есильский,160000,7,42.0,полностью,4
677222707,Алматы,700000,4,220.0,полностью,3
55202771,Алматы,1000000,4,250.0,полностью,3
55653774,Алматы,700000,4,150.0,полностью,1
687151581,Есильский,900000,12,167.0,полностью,1
688568599,Есильский,150000,2,38.0,полностью,1
688551385,Есильский,160000,9,42.0,полностью,1
686187183,Есильский,145000,3,38.0,полностью,4
687041335,Нура,140000,6,50.0,полностью,1
687654023,Есильский,550000,2,150.0,полностью,3
684491764,Есильский,195000,2,47.0,полностью,2
688497646,Есильский,800000,8,131.0,полностью,2
688530837,Алматы,150000,9,40.0,частично,2
688320528,Есильский,230000,9,80.0,полностью,2
688556884,Есильский,200000,2,56.0,полностью,1
688482696,Есильский,250000,2,65.0,полностью,2
687761316,Есильский,250000,7,50.0,полностью,2
687786938,Есильский,300000,7,70.0,полностью,4
687944421,Есильский,250000,7,60.0,полностью,2
684173545,Есильский,450000,7,120.0,полностью,3
684208968,Алматы,250000,7,70.0,полностью,1
681745432,Есильский,1000000,14,120.0,полностью,1
681744802,Есильский,400000,7,110.0,полностью,2
688557014,Есильский,140000,7,33.0,полностью,1
688587579,Сарыарка,130000,3,37.0,полностью,3
687750102,Есильский,250000,7,85.0,полностью,1
687070549,Алматы,90000,7,20.0,частично,3
688245988,Есильский,450000,1,101.0,полностью,1
688462741,Есильский,170000,3,40.0,полностью,4
687775622,Алматы,280000,6,98.0,частично,1
688592870,Есильский,240000,3,55.0,полностью,2
688352748,Алматы,500000,1,120.0,полностью,3
688589216,Сарыарка,130000,3,32.0,полностью,1
661249785,Сарыарка,430000,10,130.0,полностью,4
688365649,Есильский,280000,4,65.0,полностью,3
688594600,Есильский,300000,22,130.0,полностью,4
678595370,Алматы,200000,7,45.0,полностью,4
688508766,Алматы,140000,7,35.0,полностью,3
688542799,Алматы,170000,11,39.0,полностью,1
688070575,Есильский,350000,4,86.0,полностью,4
676635675,Сарыарка,150000,3,46.0,полностью,2
688494025,Есильский,220000,2,42.0,полностью,3
688594696,Есильский,520000,9,121.9,полностью,2
688593471,Нура,650000,4,112.0,полностью,1
688595895,Есильский,250000,4,53.0,полностью,1
687597256,Байконур,200000,4,74.0,полностью,2
688017671,Есильский,300000,6,97.0,полностью,2
679882383,Есильский,180000,8,70.0,полностью,2
686694884,Алматы,80000,4,22.0,частично,4
687867885,Есильский,300000,9,75.0,полностью,3
